Symbol,GICS Sector,environmentScore,socialScore,governanceScore,totalEsg,highestControversy,marketCap,beta,avg_return,volatility,momentum_6m,volatility_norm,totalEsg_norm,risk_score,risk_class
EMR,Industrials,8.77,13.05,6.55,28.36,1.0,59430801408,1.293,0.0003359273227996822,0.01516744328443765,0.09655601623518635,0.24164205935025201,0.6153846153846154,0.29883138945630505,Low
EOG,Energy,20.16,6.67,7.33,34.16,1.0,70045835264,1.288,0.00022202460830528516,0.0166951724636147,0.03511458805253328,0.293997358859795,0.7831116252168883,0.2631537652291217,Low
EQIX,Real Estate,3.44,5.31,5.13,13.88,1.0,83225911296,0.7,0.0006802493509668044,0.016023363309566545,0.2593922703850657,0.2709744501186066,0.19664545980335457,0.48392648614982214,Medium
EQR,Real Estate,2.98,2.87,6.05,11.91,1.0,30392528896,0.91,0.000667235988199986,0.013363164394297702,0.27260362099310104,0.17980939752801217,0.13967611336032393,0.4520151931726778,Medium
EQT,Energy,17.66,10.08,7.95,35.69,1.0,19929661440,1.062,0.00036544581381336104,0.02205634630536794,0.053111208136933964,0.4777248584935431,0.8273568536726432,0.3556921736270686,Medium
ES,Utilities,4.67,8.56,5.39,18.62,2.0,24445104128,0.618,-0.0004091418582205672,0.015503935106552139,-0.19817148182732966,0.25317363861798975,0.3337189126662812,0.4184166181042814,Medium
ESS,Real Estate,3.46,2.84,6.13,12.44,1.0,20950151168,0.895,0.0009661887393405345,0.01493491537469191,0.42818613426579183,0.2336733247571064,0.1550028918449971,0.478202838116265,Medium
ETN,Industrials,5.46,6.76,5.72,17.94,1.0,124099715072,1.007,0.001747851877181721,0.01734185895799464,0.9456734876436212,0.31615931371639877,0.31405436668594566,0.46407384155546105,Medium
ETR,Utilities,14.04,7.3,5.32,26.67,2.0,27601307648,0.723,0.00032017516106181944,0.012555449658266389,0.10592875908485576,0.1521290026651148,0.5665124349334877,0.26467242762567383,Low
EW,Health Care,2.86,8.08,7.63,18.57,1.0,40499355648,1.132,0.0001613798944840163,0.023370444588731495,-0.0580314764158013,0.5227590243314544,0.33227299016772704,0.5807462185317818,High
EXC,Utilities,7.38,9.05,6.44,22.86,3.0,40450048000,0.601,-0.00021740539324267168,0.012793349800700855,-0.11746987286257411,0.16028184374472865,0.4563331405436669,0.31363585002937044,Medium
EXPD,Industrials,4.15,7.56,4.84,16.56,2.0,17457532928,0.958,0.0004843585589235764,0.013884437897616092,0.175557246293025,0.19767344749485527,0.2741469057258531,0.4089453062065719,Medium
EXPE,Consumer Discretionary,4.27,13.31,10.08,27.65,2.0,17677033472,1.793,0.0014681542883826502,0.026655855532226002,0.5863366315440135,0.6353501015348377,0.5948525159051474,0.5432690545588437,High
EXR,Real Estate,4.23,3.72,7.26,15.2,1.0,39176241152,0.871,0.0006649009049659079,0.018759125047453865,0.2266962938240765,0.3647290416562205,0.23481781376518218,0.5249102994876594,High
F,Consumer Discretionary,7.43,6.41,8.51,22.35,3.0,43330224128,1.635,0.00017432193857691463,0.023259330061040168,-0.04195211575254358,0.518951127973623,0.44158473105841534,0.5347367843608077,High
FAST,Industrials,9.28,8.29,7.1,24.67,2.0,40423079936,0.996,0.0009671521656020681,0.013580824154906627,0.4405062569885815,0.18726860045034832,0.5086755349913246,0.3088909462736792,Medium
FCX,Materials,15.26,9.96,6.4,31.61,4.0,61971775488,1.891,0.0006141868166517932,0.02206137545676829,0.1677215431819327,0.4778972075796462,0.7093695777906305,0.4029904934315355,Medium
FDS,Financials,4.32,8.75,5.3,18.37,1.0,17269403648,0.748,0.0001858723525968468,0.013242360927791,0.04158046417901842,0.17566946110671766,0.32648930017351074,0.37480595659462634,Medium
FDX,Industrials,5.66,8.42,5.61,19.68,2.0,72837300224,1.185,0.001401692481591936,0.017415700379156126,0.68539505732999,0.3186898602123441,0.3643724696356275,0.4454649282731554,Medium
FE,Utilities,10.77,8.99,5.79,25.56,3.0,25536411648,0.489,0.00017414420741738873,0.01172972634106248,0.04496786686987499,0.12383145348332103,0.534412955465587,0.2605336899037578,Low
FFIV,Information Technology,4.14,7.61,5.4,17.15,1.0,12510163968,1.057,0.0009210174913413531,0.014876873128779151,0.4024852284183217,0.2316842162093427,0.2912087912087912,0.4225270132420892,Medium
FI,Financials,4.12,8.74,6.77,19.64,2.0,100953350144,0.933,0.0013852987142039196,0.012440261925528051,0.7251260516047396,0.14818151751556136,0.36321573163678433,0.34362261785462306,Medium
FIS,Financials,4.09,8.17,5.21,17.48,1.0,46394933248,1.086,0.0006272861033073493,0.019053214203721164,0.2029471235324074,0.37480748099530364,0.3007518796992481,0.504583736717483,High
FITB,Financials,1.19,8.15,7.5,16.84,2.0,28733145088,1.239,0.0008736870921235357,0.02139846231272306,0.30790439414799226,0.45517916522085805,0.28224407171775595,0.5602098704454125,High
FMC,Materials,14.35,8.92,7.46,30.73,1.0,7908886016,0.855,-0.0012623284982136334,0.025174414900293093,-0.48302911641325136,0.5845811111616654,0.6839213418160787,0.4771801299705678,Medium
FRT,Real Estate,2.27,4.34,5.82,12.42,1.0,9881507840,1.256,0.00037151561781525474,0.014112224474978166,0.12020257059902265,0.2054796965634691,0.1544245228455755,0.4615180087998513,Medium
FTNT,Information Technology,2.5,10.03,6.37,18.9,1.0,58393071616,0.998,0.0014411937053851805,0.025952213633678847,0.5809974930080264,0.6112362842117018,0.34181607865818386,0.6300153390637475,High
FTV,Industrials,16.09,13.97,4.7,34.76,1.0,26181060608,1.161,0.0004511963144514405,0.014105920090895176,0.15761639041419412,0.20526364523618745,0.8004626951995373,0.20297310906189756,Low
GD,Industrials,9.37,18.9,6.93,35.19,3.0,84507975680,0.607,0.0005043624486541493,0.01088648930321228,0.20418333870398517,0.0949337088595204,0.8128976286871024,0.1318011738408713,Low
GE,Industrials,14.24,15.41,10.9,40.55,3.0,195533619200,1.179,0.003003682395466741,0.016694617929341213,2.2982034297275478,0.2939783549627873,0.9679005205320994,0.1892268047648326,Low
GEN,Information Technology,3.35,8.2,5.39,16.94,2.0,16286790656,1.06,0.0006797498285179836,0.019823972978739106,0.2238667001555433,0.40122139457742817,0.28513591671486416,0.5266784700605113,High
GILD,Health Care,1.0,14.34,7.62,22.97,2.0,103396417536,0.196,-8.396405961547315e-05,0.014304924529180694,-0.07483311201924048,0.212083530011694,0.4595141700404858,0.3434444499908221,Medium
GIS,Consumer Staples,8.32,8.72,4.09,21.13,2.0,41540526080,0.091,-0.0002672566917755874,0.01186387263260244,-0.13133862226448348,0.12842864869788934,0.40630422209369577,0.31453550038125533,Medium
GL,Financials,1.58,8.28,10.49,20.35,2.0,9538871296,0.808,0.00041130078438532955,0.03244856258675928,-0.12158201966200753,0.8338662501721905,0.3837478311162522,0.7468206176568134,High
GLW,Information Technology,5.53,4.81,6.13,16.48,2.0,37051850752,1.036,0.0007274558722924954,0.01584276052235795,0.28610932073303125,0.2647851901729023,0.2718334297281666,0.45013774221247477,Medium
GM,Consumer Discretionary,9.83,11.48,7.19,28.5,4.0,53408677888,1.439,0.0011262765815569181,0.02001739657639089,0.4719100895472559,0.40785002386938657,0.6194331983805669,0.3969367349694052,Medium
GOOGL,Communication Services,1.56,11.16,11.51,24.22,4.0,1966598389760,1.039,0.0016259496919544738,0.018532797302655564,0.8332585261177915,0.35697278679917993,0.4956622325043377,0.41591877907777286,Medium
GPC,Consumer Discretionary,4.67,5.18,3.8,13.66,2.0,19135287296,0.913,-0.0002884800109464803,0.015363717835352307,-0.1563512362845221,0.24836839084885792,0.19028340080971662,0.4729076741854281,Medium
GPN,Financials,3.65,10.68,6.54,20.87,1.0,28514754560,0.991,0.0004234588183815511,0.01884905555096713,0.10788428659905183,0.36781096122066653,0.3987854251012146,0.46117240669191406,Medium
GRMN,Consumer Discretionary,4.78,11.63,4.25,20.66,1.0,33179969536,1.009,0.0017172874197775617,0.014608279467490949,0.9588542682903463,0.22247950782596054,0.3927125506072875,0.37640268445266134,Medium
GS,Financials,0.88,12.76,11.82,25.45,2.0,153286164480,1.353,0.0010367393568918933,0.014581405776054745,0.47377389579157647,0.2215585460591457,0.5312319259687681,0.3204423572479802,Medium
GWW,Industrials,4.54,5.55,5.91,16.0,2.0,49508282368,1.159,0.0014851952132639973,0.015138989203872282,0.7716618924796207,0.2406669376267337,0.25795257374204744,0.4412191330792213,Medium
HAL,Energy,9.79,8.9,6.94,25.63,2.0,25866889216,1.906,-0.00025243930396660566,0.02033517577072086,-0.17445564847169512,0.4187403211313718,0.5364372469635628,0.4366692938933979,Medium
HAS,Consumer Discretionary,0.04,2.88,4.16,7.08,2.0,9817040896,0.596,0.0004539745229008702,0.021321686837234278,0.1002421763146281,0.4525480686436703,0.0,0.6715288411862022,High
HBAN,Financials,1.97,11.19,8.68,21.84,2.0,21263603712,1.068,0.00036038661769209374,0.020637795034298315,0.06170211787387164,0.42911108736265474,0.42683632157316365,0.48673212378832736,Medium
HCA,Health Care,3.9,17.72,7.22,28.84,3.0,104114790400,1.678,0.0012669991107654354,0.014124951702269175,0.6265366778403001,0.20591585881383984,0.6292654713707345,0.2718433267400101,Low
HD,Consumer Discretionary,3.32,5.56,3.76,12.64,2.0,380669591552,1.003,0.00045968625967100844,0.013442982494124515,0.1664714498694374,0.18254476488217009,0.16078658183921346,0.44521222619361667,Medium
HES,Energy,18.93,7.2,6.98,33.11,2.0,40304525312,1.164,0.00022739894286876922,0.01816345402347896,0.026315738728069037,0.3443153876562611,0.7527472527472527,0.30549033149485555,Medium
HIG,Financials,1.81,7.24,7.58,16.63,1.0,34303150080,0.924,0.0011218055047609206,0.01301323866898562,0.5408095663597865,0.1678174382170845,0.27617119722382877,0.39022198404071917,Medium
HLT,Consumer Discretionary,6.11,7.0,4.45,17.56,2.0,54307586048,1.31,0.0014383764304500765,0.013151409637617385,0.7566984046553281,0.17255255916969764,0.3030653556969346,0.38230539322304474,Medium
HOLX,Health Care,4.57,12.08,8.35,25.0,1.0,19208910848,0.984,0.00024178396874125583,0.011668446628049162,0.0753142896382627,0.12173139689449597,0.5182186234817814,0.265751388743985,Low
HON,Industrials,10.99,10.59,7.04,28.62,3.0,132688805888,1.027,-1.2292778937115127e-05,0.010970517888596551,-0.029818008859781264,0.09781336961033915,0.6229034123770967,0.20952665681536484,Low
HPE,Information Technology,0.95,4.14,5.6,10.69,2.0,23635793920,1.203,0.0006496817935787023,0.020088536335455768,0.2061022094247491,0.41028798436895936,0.10439560439560441,0.6044145488631338,High
HPQ,Information Technology,0.11,5.05,6.09,11.26,2.0,33170137088,1.083,0.0008792902348955088,0.017793093548994283,0.35252337589442173,0.33162312921645903,0.1208791208791209,0.5506222291782271,High
HRL,Consumer Staples,13.31,10.68,6.0,30.0,3.0,17838264320,0.248,-0.000695173249344438,0.015589377547050056,-0.28852460684020664,0.2561017522025613,0.6628108733371891,0.28853670198666115,Low
HSIC,Health Care,2.0,5.67,6.28,13.95,2.0,9026677760,0.861,-0.00017654601933170548,0.015004089525227016,-0.11369341200811131,0.2360439238259378,0.19866975130133024,0.4621584537750306,Medium
HST,Real Estate,3.25,4.58,5.52,13.35,1.0,24961603584,1.341,0.0003859659233881838,0.016322485507080268,0.11111113771847116,0.28122537184887014,0.18131868131868134,0.4962077505818495,Medium
HSY,Consumer Staples,10.52,10.4,5.14,26.05,3.0,40621432832,0.361,-0.00031551137973695893,0.012020269821077999,-0.14925305693539667,0.13378838244958685,0.548582995951417,0.2608398310891853,Low
HUBB,Industrials,5.6,9.09,4.91,19.6,0.0,22078416896,0.898,0.0014496047579268386,0.018377379329163467,0.7054885242833642,0.3516466107581305,0.36205899363794103,0.4661643689997019,Medium
HUM,Health Care,0.01,16.71,5.74,22.47,2.0,37954166784,0.509,-0.0006331760097811615,0.019379095217506286,-0.29175406474221793,0.3859754277189397,0.44505494505494503,0.45356327860938583,Medium
IBM,Information Technology,1.78,6.22,6.14,14.14,2.0,197245435904,0.693,0.0009305818568581453,0.012352553269974217,0.42797598392776853,0.145175740710556,0.20416425679583577,0.40543974170799935,Medium
ICE,Financials,1.7,9.25,8.82,19.78,1.0,93476061184,1.091,0.0011322392325653784,0.01075610099393816,0.5649520274950864,0.0904652997477256,0.3672643146327358,0.30737345399554106,Medium
IDXX,Health Care,2.62,7.1,8.94,18.66,1.0,42162847744,1.332,0.0005768299468914556,0.0184348622806483,0.18551261051450466,0.35361655227832983,0.33487565066512437,0.4782196711009481,Medium
IEX,Industrials,10.28,13.72,5.34,29.34,0.0,15495729152,0.949,-0.00017195381056648277,0.012756084395344789,-0.10026584694256092,0.1590047578021715,0.6437246963562753,0.2379129761387928,Low
IFF,Materials,10.49,5.57,6.63,22.69,3.0,26644783104,1.233,0.00020284389730210257,0.02137869974917642,-0.01561909821480558,0.4545019019024223,0.4514170040485831,0.4921343395220201,Medium
INCY,Health Care,1.06,16.3,7.41,24.76,1.0,12794285056,0.735,-0.00033853033966716004,0.01564341985982659,-0.1746071509338743,0.2579537829879705,0.5112781954887219,0.35026099159729357,Medium
INTC,Information Technology,4.93,7.32,6.62,18.87,3.0,91805720576,1.02,-3.391388274339902e-05,0.02866968976443894,-0.1754582381978074,0.7043642277472297,0.3409485251590515,0.6862391265847172,High
INTU,Information Technology,0.97,10.7,4.73,16.41,2.0,181138964480,1.243,0.0013102982042136196,0.018164772553288536,0.6111764956445472,0.3443605736905618,0.26980913823019087,0.49869268892226076,Medium
IP,Materials,15.15,4.5,4.81,24.47,3.0,17309921280,1.01,0.0009137271230789184,0.01816293688616813,0.36741029024556804,0.3442976653536664,0.5028918449971082,0.4054218612133566,Medium
IPG,Communication Services,0.04,5.0,5.28,10.32,1.0,11729707008,1.084,4.427836635139025e-05,0.015969419367486387,-0.034921582515659,0.2691257904982847,0.09369577790630423,0.5239971631364492,High
IQV,Health Care,1.3,10.62,7.22,19.14,2.0,43748352000,1.498,0.0006569324347911827,0.017603938935793876,0.23393506474356707,0.32514079807904256,0.3487565066512436,0.4555818761869281,Medium
IRM,Real Estate,5.0,3.74,5.76,14.5,2.0,34669355008,1.026,0.0020865200863946208,0.014731576199789324,1.2802497747431552,0.22670488849945575,0.21457489878542513,0.4501929735855034,Medium
ISRG,Health Care,3.65,9.58,7.84,21.07,1.0,174617722880,1.395,0.0016384511002204673,0.017798628085680133,0.8545721335213813,0.33181279786309076,0.4045691150954309,0.4372600326796821,Medium
IT,Information Technology,0.11,13.17,5.64,18.93,1.0,39306534912,1.323,0.001027201919818211,0.015809998245852032,0.4577024673040795,0.26366242651658084,0.34268363215731634,0.42112400304702197,Medium
ITW,Industrials,7.0,11.78,6.52,25.29,2.0,75748122624,1.112,0.0004017526742632146,0.011692231176622922,0.14914662427006173,0.1225464936938837,0.526604973973395,0.26288590662697225,Low
IVZ,Financials,0.73,11.02,11.04,22.79,2.0,7470531584,1.423,4.456693381128937e-05,0.01987957210956761,-0.062019714783323646,0.4031267775384087,0.45430884904569113,0.46015252690476877,Medium
J,Industrials,5.29,11.46,5.62,22.37,3.0,18008506368,0.721,0.0006153747050577588,0.013513010998174198,0.24396078608238425,0.1849446426574322,0.442163100057837,0.33410154557132454,Medium
JBHT,Industrials,3.28,6.55,5.0,14.82,1.0,17132796928,1.153,0.00014933497032445844,0.016753001601625482,0.0034761924884679453,0.2959791641968928,0.22382880277617123,0.48805597740766726,Medium
JCI,Industrials,4.49,4.55,5.39,14.43,3.0,48678182912,1.3,0.0004194202786339263,0.01643355553610696,0.12527032557858894,0.28503174323686614,0.2125506072874494,0.48599880302713994,Medium
JKHY,Financials,4.32,8.66,5.68,18.66,0.0,12909138944,0.638,7.386151396692524e-05,0.015118473970572957,-0.017433317534436252,0.23996388030575427,0.33487565066512437,0.41002806791740276,Medium
JNJ,Health Care,0.92,15.02,8.03,23.98,4.0,402177589248,0.519,-0.00011933004273920888,0.010286473320046731,-0.06919581156136484,0.074371153049683,0.4887218045112782,0.24913397002529852,Low
JNPR,Information Technology,1.82,7.2,5.8,14.82,1.0,12847232000,0.921,0.0005485312403950979,0.01598632444395525,0.19520450436843245,0.26970512769614846,0.22382880277617123,0.47229155550722063,Medium
JPM,Financials,1.11,16.45,11.7,29.26,3.0,595349733376,1.105,0.0013044557458553793,0.012875609685861327,0.6637064178161953,0.163100891115099,0.6414112203585889,0.24129604652562386,Low
K,Consumer Staples,10.64,13.35,4.38,28.37,2.0,27749677056,0.394,0.000554103704124721,0.014939407403674998,0.20456923285468862,0.23382726665074866,0.6156737998843262,0.2940268400367187,Low
KEY,Financials,1.59,9.16,10.66,21.42,1.0,15378881536,1.238,0.0004055719298157586,0.03049701710634353,-0.031232318304740797,0.7669867603213127,0.4146905725853095,0.6943158271586638,High
KEYS,Information Technology,1.2,1.75,4.65,7.6,1.0,26116489216,0.974,-6.352697822434779e-05,0.019114261124185683,-0.09839713983848929,0.37689955978035167,0.015037593984962405,0.620124698274226,High
KHC,Consumer Staples,13.49,14.05,6.17,33.7,3.0,42366164992,0.478,-0.00026614576891791623,0.011891385426299047,-0.13119172717673494,0.12937151250776047,0.7698091382301909,0.16969925221257992,Low
KIM,Real Estate,2.35,2.58,5.97,10.9,0.0,16219149312,1.492,0.00034958537511863117,0.016277997243036097,0.09510360073122233,0.2797007584419659,0.11046847888953154,0.5236330635093669,High
KLAC,Information Technology,7.41,5.13,4.64,17.19,0.0,99420717056,1.276,0.002148298926613208,0.023780650103924668,1.1761519565532759,0.5368167728520223,0.29236552920763453,0.6051438520281596,High
KMB,Consumer Staples,10.43,10.4,7.64,28.48,2.0,48567140352,0.403,0.00018515544941005593,0.010635088765652037,0.05506529806832924,0.08631820905744375,0.6188548293811452,0.2042489936820082,Low
KMI,Energy,8.28,7.19,3.49,18.96,2.0,47851556864,0.921,0.0004922943910539977,0.010938682067902472,0.1976679300777226,0.09672235560714487,0.3435511856564488,0.3206129391017074,Medium
KMX,Consumer Discretionary,0.09,8.02,3.99,12.1,2.0,12391112704,1.688,0.0011006533829792235,0.024643863382491353,0.39429425961028186,0.5663991035137423,0.1451706188548294,0.6817712145663137,High
KO,Consumer Staples,7.23,9.54,4.86,21.63,3.0,309448671232,0.609,0.00037069605191855697,0.008116320887200209,0.15123114126105588,0.0,0.4207634470792365,0.23169462116830541,Low
KR,Consumer Staples,6.55,9.12,5.6,21.27,3.0,40625352704,0.46,0.0005100940233547772,0.012693440993407417,0.19653693779753265,0.15685796757558534,0.4103528050896472,0.32997365850949234,Medium
L,Financials,0.59,4.25,11.53,16.38,2.0,17404710912,0.818,0.0008613800437338306,0.010656015248485626,0.39853221075281053,0.08703535990549127,0.2689415847310584,0.34464458205087145,Medium
LDOS,Industrials,3.37,9.03,5.25,17.65,2.0,20855037952,0.704,0.001103004519140896,0.014592929375618626,0.5137999798754771,0.22195345997112587,0.3056680161943319,0.41090486950494276,Medium
LEN,Consumer Discretionary,11.26,8.55,5.55,25.36,2.0,50908487680,1.609,0.0018041043641451495,0.018212407014804186,0.9793432367261352,0.34599300732711186,0.5286292654713708,0.3961440982077188,Medium
LH,Health Care,0.43,12.71,6.6,19.74,2.0,19060506624,1.041,0.00036713002277138186,0.01298622532697207,0.12537622540762794,0.1668916906231065,0.3661075766338924,0.35369198372030697,Medium
LKQ,Consumer Discretionary,3.8,4.0,3.27,11.07,2.0,10751375360,1.283,-0.0004838221249166085,0.016217772076762532,-0.22781285404229001,0.27763684118408966,0.11538461538461542,0.5204282585566077,High
LLY,Health Care,2.54,12.6,9.14,24.28,2.0,815948038144,0.422,0.002492030277944832,0.01864558636536448,1.6302639667317502,0.3608380694945768,0.4973973395026027,0.417543905895705,Medium
LMT,Industrials,7.96,15.11,7.11,30.18,3.0,136559820800,0.469,0.00047276738867358303,0.010662927970964768,0.18966342855561613,0.08727225899778773,0.6680161943319838,0.18515687766587913,Low
LNT,Utilities,8.54,6.55,6.28,21.36,0.0,15520779264,0.57,0.00019504333715989326,0.01205776399052276,0.05237496084199747,0.13507330814053908,0.41295546558704455,0.31586179864950564,Medium
LOW,Consumer Discretionary,3.31,5.31,3.17,11.78,2.0,145635721216,1.09,0.0006405606013062122,0.014730292759553716,0.24849280738652982,0.2266609049853266,0.1359167148640833,0.48162985704556266,Medium
LRCX,Information Technology,4.5,3.97,5.14,13.61,1.0,99490209792,1.483,0.001937144106603042,0.02435777445902609,0.9816800240310279,0.5565948322603418,0.18883747831116254,0.6584219080317399,High
LULU,Consumer Discretionary,1.58,9.86,5.5,16.94,2.0,32572626944,1.253,-0.00029206290994822516,0.02165994596198339,-0.1976312780540321,0.46414021339645645,0.28513591671486416,0.5644297613519282,High
LUV,Industrials,11.04,13.69,5.95,30.67,2.0,17099948032,1.162,-4.363771503957316e-05,0.021940615570720946,-0.11288339172004708,0.4737587646612798,0.6821862348178138,0.41138076486964237,Medium
LVS,Consumer Discretionary,2.3,7.72,8.67,18.69,2.0,30488285184,1.113,-0.00040061611943881156,0.01804978674645261,-0.20960875266131768,0.34042000854439874,0.33574320416425685,0.4699547234609365,Medium
LYB,Materials,13.5,2.1,5.09,20.69,2.0,30880202752,1.082,0.00047475286317318424,0.013254123637233373,0.1751398911609935,0.1760725693174484,0.39358010410641997,0.34821149994790107,Medium
MA,Financials,2.15,6.66,8.27,17.07,4.0,462832107520,1.103,0.0008525670524556736,0.010598383731770928,0.3937139946683994,0.08506032705286715,0.28889531521110473,0.33547807014727843,Medium
MAA,Real Estate,3.9,2.95,6.25,13.09,1.0,19992911872,0.873,0.00020432908900887877,0.014127779204762256,0.0447175204614748,0.2060127573622913,0.17379988432620014,0.45408770068689475,Medium
MAR,Consumer Discretionary,8.55,9.16,3.72,21.43,3.0,66329636864,1.591,0.0012146186634400275,0.014455331539472541,0.5884264124629864,0.21723798027650232,0.4149797570850202,0.3643508853318933,Medium
MAS,Industrials,9.73,5.64,6.82,22.19,1.0,17732730880,1.247,0.0013856978392816552,0.017048813550626447,0.6777731048226078,0.3061166436661204,0.43695777906304223,0.4088868745744554,Medium
MCD,Consumer Discretionary,7.56,12.56,5.84,25.95,3.0,210719506432,0.724,0.00026143693826161167,0.010036199197363689,0.092044105193461,0.06579425550059176,0.5456911509543089,0.22120009291863152,Low
MCHP,Information Technology,15.25,9.16,7.4,31.82,1.0,41310883840,1.519,0.0006564944488823208,0.021968639229706946,0.18900152643099455,0.47471913583148667,0.7154424522845576,0.39865450058506896,Medium
MCK,Health Care,1.65,7.28,6.29,15.23,3.0,67408543744,0.441,0.0010555612019910933,0.012925116477063838,0.49889145197168283,0.16479748951518985,0.23568536726431466,0.404604346803388,Medium
MCO,Financials,1.61,6.09,8.12,15.82,2.0,88281661440,1.29,0.0014488232782020618,0.01313453767484576,0.7641696678874654,0.1719743567786835,0.2527472527472528,0.402085712968309,Medium
MDLZ,Consumer Staples,7.23,9.39,5.41,22.02,3.0,100893089792,0.548,0.00025306656161621575,0.010939492252585878,0.08392449145047169,0.0967501206471375,0.4320416425679584,0.28523341536109914,Low
MDT,Health Care,1.78,13.43,7.57,22.77,3.0,113676828672,0.854,0.0003787136202658977,0.01278832015828759,0.13186812436907122,0.1601094778316064,0.4537304800462695,0.31457349468045603,Medium
MET,Financials,0.69,6.96,8.77,16.43,2.0,54821441536,1.029,0.00029115701540616186,0.015452749809858826,0.07387389768998011,0.2514195178121628,0.2703875072296125,0.4426967077954527,Medium
META,Communication Services,2.71,21.09,10.29,34.08,4.0,1356780404736,1.213,0.00374117971376112,0.025366738070591744,3.179172731170995,0.5911720287934377,0.7807981492192019,0.44238395758838184,Medium
MGM,Consumer Discretionary,1.3,12.97,10.49,24.76,2.0,11303280640,2.236,0.0005145159177867162,0.021029649685616818,0.1295072575535135,0.44253995153152464,0.5112781954887219,0.46101269272342604,Medium
MHK,Consumer Discretionary,5.75,4.19,4.19,14.14,2.0,9834908672,1.375,0.00117698787522937,0.0240781401100761,0.45180608743717315,0.5470117593623567,0.20416425679583577,0.6465413528990798,High
MKC,Consumer Staples,9.63,11.09,5.35,26.07,2.0,22768777216,0.758,1.4801906112480349e-05,0.015270178168444337,-0.04121244029109974,0.24516278520635287,0.5491613649508387,0.3274331251434763,Medium
MLM,Materials,16.68,4.77,8.67,30.12,2.0,32638973952,0.908,0.0012195249665250384,0.01570222623265243,0.5794670726171988,0.2599690781753186,0.6662810873337189,0.2894690119717036,Low
MMC,Financials,0.09,11.31,9.67,21.07,2.0,113679212544,0.937,0.0008049914509184662,0.009841975866041366,0.3707073163220233,0.05913821932499225,0.4045691150954309,0.273655285556823,Low
MMM,Industrials,17.22,13.59,6.54,37.35,5.0,73377218560,0.995,0.0008545147286853821,0.020266247652550202,0.3153363475003856,0.4163781535949778,0.8753614806246386,0.29968229990713124,Low
MNST,Consumer Staples,12.07,12.04,5.11,29.23,2.0,50022043648,0.737,-7.841990339952528e-05,0.013718733878748581,-0.06968019719560263,0.1919947685405024,0.6405436668594564,0.25897939438051887,Low
MO,Consumer Staples,6.1,17.64,7.58,31.32,3.0,86164111360,0.687,0.00046587932681005264,0.011483301460731227,0.18123901399462575,0.11538646952137577,0.7009832272990169,0.18883859079321874,Low
MOS,Materials,13.87,11.05,8.6,33.52,2.0,8173065216,1.363,-0.0007245335240309688,0.021654447910757792,-0.3298147084450129,0.46395179510703816,0.7646038172353963,0.3725295501700644,Medium
MPC,Energy,17.09,8.15,5.25,30.49,3.0,54844665856,1.364,0.0012992900710027038,0.01875823378836673,0.5968265239908418,0.364698498195322,0.6769809138230191,0.3480267333879856,Medium
MRK,Health Care,1.85,10.64,8.9,21.39,3.0,299842699264,0.401,0.00023389987008815618,0.01269878306477168,0.06577287744051055,0.15704104043305867,0.413823019086177,0.3286954166253644,Medium
MRO,Energy,21.07,9.05,7.6,37.72,2.0,15304718336,2.169,0.00045977285431619646,0.01973714377464037,0.11739470750912163,0.3982457565856126,0.8860613071139387,0.2845229311057921,Low
MS,Financials,1.14,12.91,10.53,24.58,2.0,161931493376,1.357,0.0005748876807839358,0.015517065152509855,0.20870274305744688,0.253623605469484,0.5060728744939271,0.34974501348411957,Medium
MSCI,Financials,1.57,6.97,7.74,16.27,1.0,44539666432,1.111,0.0007272605380167339,0.018578029734644258,0.2589774096733363,0.3585229028515478,0.26576055523423947,0.5088095196172329,High
MSFT,Information Technology,1.46,7.53,6.07,15.06,3.0,3234487336960,0.896,0.0014358340000602838,0.014538024223483758,0.7411303592133425,0.2200718596693063,0.23076923076923078,0.4397354234938915,Medium
MSI,Information Technology,2.26,5.07,5.8,13.13,1.0,73940533248,0.977,0.0013615432184135043,0.011350999544622256,0.7173271912457467,0.11085248107762369,0.1749566223250434,0.39652883971655684,Medium
MTB,Financials,2.63,10.32,13.58,26.53,1.0,29028114432,0.744,0.000599601346836488,0.019417601594572308,0.1872111413473078,0.38729504177868085,0.5624638519375362,0.407391484292194,Medium
MTD,Health Care,1.0,7.41,4.69,13.1,0.0,29563645952,1.139,0.0001407690705138658,0.019066627677717052,-0.015589648285156224,0.3752671609294765,0.1740890688259109,0.5555246690273216,High
MU,Information Technology,7.23,5.46,5.49,18.18,2.0,98387369984,1.176,0.0018886050615579705,0.02603579073236358,0.9106611059077974,0.6141004725072576,0.32099479467900527,0.6400623656327524,High
NCLH,Consumer Discretionary,8.97,10.9,6.08,25.94,2.0,8688294912,2.712,0.001497584875179137,0.03203636618158722,0.5084316954070288,0.8197402738252799,0.545401966454598,0.6736833777133286,High
NDAQ,Financials,0.03,5.63,7.43,13.09,1.0,42128486400,0.962,0.00047340436473119416,0.014258908820491405,0.16709850696228595,0.2105065710562662,0.17379988432620014,0.4567839889032797,Medium
NDSN,Industrials,8.18,11.61,5.1,24.89,1.0,14591575040,0.902,0.0002964687270707464,0.015101941338988595,0.0778473254393366,0.2393973067990896,0.5150375939849624,0.33762334648546877,Medium
