environmentScore,socialScore,governanceScore,highestControversy,beta,avg_return,momentum_6m
-1.0621831222456435,-0.7245192165613893,-0.17848678493728093,0.12909600235941712,0.04343016330838872,-0.7521234945353839,-0.8559171194254671
0.957951729988013,0.7048365289819364,-0.985929149554156,0.12909600235941712,0.9549046968834026,-0.9500358578644663,-1.2015579769265754
-1.52133287151918,-0.45941882016042845,1.2839393896149305,1.2289939424616518,0.4907501190998202,1.0941826185640562,1.236652886998082
-0.4879565759990027,2.2189150816224767,1.635941039627751,1.2289939424616518,-1.0027213462038305,-0.1336050648394529,-0.0971862190252727
-0.5286861493882696,1.4126819173102754,0.875958763895411,1.2289939424616518,-0.7550119083193282,-0.5959053029278244,-0.6005138697941307
-0.8740789512055325,0.28122249349586453,1.811975071819215,0.12909600235941712,-1.0580351041780398,1.0803875510261736,1.200692796371109
-1.2500134203113298,-1.2191910902580276,-1.2279348219083521,0.12909600235941712,0.48834517310094183,0.027960104077674654,0.0490995159179415
-0.6596437907325624,-0.8420379489865575,-0.7330129619754921,0.12909600235941712,0.6254270950370255,1.0450962536560406,1.0073782694343778
0.8801520415297389,-0.6534613783508225,0.2725827717895659,-0.9708019377428175,0.08912413728708311,0.4907956423013282,0.47729191166265367
1.5460687850541561,0.29488746238251223,-0.8219089440768408,1.2289939424616518,-0.7742514763103575,-1.6803869615332594,-1.598306450111441
-0.34377155683826904,-0.9650226689663848,-0.5252801495953522,-0.9708019377428175,-0.5626162284090348,-0.2620251866865578,-0.2273979743177829
-0.08735130871354199,-0.24077931797406893,-0.8997694977255222,-2.070699877845052,1.058317374835185,0.40606016451763793,0.36420858280143936
1.248302154943303,-0.0002758655690732081,-0.6707462100919317,0.12909600235941712,-1.3899176520232956,-0.887521275505191,-0.9170681424549804
1.2312974491363495,-0.26537626197003433,-0.5912724390209946,0.12909600235941712,-1.2095467021073956,-0.5228643731039944,-0.5287299162181397
1.2842152650992205,-0.24351231175139837,-0.6645744183322094,0.12909600235941712,0.06266973129941805,-1.930516670275796,-1.7665133443924323
-1.6642213854229861,0.018855090872233332,1.10488274594504,-0.9708019377428175,-0.2090891665738713,0.5801898198385135,0.6842249037004472
-0.7874863530685218,0.16370376107069637,2.4038186484164727,0.12909600235941712,0.09393402928484045,-0.0552523437195985,-0.056454192815177905
-0.7968123948513964,0.4779980454635883,2.0542174833439826,0.12909600235941712,-1.137398322141036,0.6183226103590269,0.6850706199149904
-1.8811126232793645,0.5053279832368832,1.5639091378560863,0.12909600235941712,-0.7381772863271775,0.5953897972819262,0.7268788124333192
-0.280627889160099,-0.5414086334803132,0.24831836177891475,-0.9708019377428175,-0.8656394242677465,-0.095206109402766,-0.12498519285573713
1.4555908437149099,-1.15359923960212,-0.05541265669850893,0.12909600235941712,1.2194487567600554,-2.651118456124102,-2.1752881076173507
-1.1155856381838776,0.28942147482785335,1.808726897522868,0.12909600235941712,-1.3442236780446009,0.30663229656016416,0.3339739160880872
1.0614970047183987,-0.8830328556465,-0.8026867221706304,-2.070699877845052,0.20937143723101645,0.1016596648060555,0.10916523534850502
0.10915844923872274,-1.6674020697400647,-0.6522603570986023,-0.9708019377428175,1.214638864762298,1.6343484188114548,1.5828934581596588
0.8034967994295135,-0.15332351709952502,0.14970623317230414,-0.9708019377428175,0.32961873717494977,-0.11543914463307592,-0.0751736657301215
-1.3124453032760217,1.204974390233234,0.6281896923795011,1.2289939424616518,-1.0363905901881318,0.05461910024037162,0.0759119313738547
-0.6023761801665721,-0.3391670939579306,1.6291384741257835,0.12909600235941712,0.7456743949809589,0.42126760204323926,0.47976335938107356
-0.3117949115318914,-1.7001979950680188,-0.7267408973570659,-0.9708019377428175,-0.4952777404404324,-0.4999961919915059,-0.5693685198524215
0.40827684512867896,1.7269762017031673,1.2276908725628415,1.2289939424616518,0.26468519520522554,1.5830431800677343,1.646317079897377
-1.57299212783969,-0.052202747338333466,0.4659997052214298,-0.9708019377428175,0.08912413728708311,2.8079911881991744,2.739374109284826
-0.13290065631419584,-0.47854977660173476,-0.7835597387487127,-2.070699877845052,0.18772692324110873,0.2804384051338126,0.24997425595733552
0.5955263309034948,0.764962392083185,-0.008301435677690924,-0.9708019377428175,0.26709014120410446,0.40726195172331664,0.42190393251469005
1.8716215272425905,-0.052202747338333466,0.719746274326651,0.12909600235941712,5.3078569548537855,-1.7180256576175936,-1.6637955088612384
0.6356479918420002,-2.0691521550075005,-2.069796764889513,-0.9708019377428175,-0.5000876324381898,-0.8762619038102327,-0.9850949360874627
0.6209401510867628,-1.2109921089260394,0.5614366472269977,0.12909600235941712,0.5051797950930922,0.9861599270999253,1.1200164733015547
-0.8840873935509119,-1.402301673339104,-0.6645744183322094,-0.9708019377428175,1.8206852564797216,-1.2594077783635196,-1.373313908690752
-0.028291542309605507,-1.4788254991043297,-0.0606829031463338,-2.070699877845052,0.32961873717494977,-1.081869709060771,-1.2122336509295064
1.4127946214742495,1.1885764275692567,-0.03964494959048598,0.12909600235941712,-0.8800691002610186,-0.23854338075971657,-0.18675978848392513
-0.29300017046440757,-1.9188374972543785,-0.9926371528465773,-0.9708019377428175,-0.12010616461536062,0.29678060029998177,0.3690027738543469
0.6238958106762779,-0.8393049552092281,0.1044954440809853,1.2289939424616518,0.3536681971637365,2.7263967192828056,2.760284494032362
1.1141478290568074,-2.219466812760623,-1.7628440300858061,-0.9708019377428175,-0.338956250513319,-0.12516182175746068,-0.09200404459769629
0.8522692863537553,-0.40749193839116793,-0.8283376798230443,-0.9708019377428175,-0.8295652342845669,-0.8900931884592669,-0.9281085711878208
-1.9271378577398424,-0.06040172867032226,1.4048747770883814,0.12909600235941712,0.42341163113121755,1.010585192476724,1.1061226570098368
