environmentScore,socialScore,governanceScore,highestControversy,beta,avg_return,momentum_6m
1.2237754316221157,9.09,1.6863989535702288,2.0,1.479,0.0007131520147421848,0.22202363035260964
1.3962446919730587,13.65,2.0955609235597192,3.0,0.447,-6.0087986865024455e-05,-0.05235639502202996
0.7514160886839212,9.88,2.1162555148025524,2.0,1.408,-0.0005323332999747266,-0.22608908669727037
2.733717947850788,13.26,1.8357763546448294,3.0,0.637,0.000286364294451725,0.05901684586738046
0.3506568716131694,14.46,2.124653884501384,3.0,-0.057,-0.0005704307762572485,-0.2222995879278965
0.7929925155296614,9.18,2.0794415416798357,1.0,0.947,-0.00031243498505914737,-0.18355174699248694
0.7561219797213337,9.86,2.392425796993835,2.0,1.067,0.0010237011232958333,0.3875958502701106
0.6830968447064438,10.13,2.211565694606877,3.0,1.4,0.001707658387357211,0.6542165670499831
0.6418538861723948,7.36,2.39698576841553,2.0,1.317,0.0006510214012068094,0.2362697934010245
0.8372475245337022,14.37,2.0881534822818573,2.0,0.458,-0.0007789394655755033,-0.2690695828551188
1.6467336971777973,7.5,1.7817091333745536,2.0,1.059,0.001175876747034148,0.4586244973992711
0.12221763272424921,9.77,2.449279472144849,1.0,0.829,0.001557010556679602,0.618305639052949
1.2119409739751128,11.85,2.2915241456346207,2.0,0.797,0.001451632469024206,0.5752962702536184
1.3001916620664788,4.21,1.9035989509835904,2.0,1.182,0.00010290714096279586,-0.03816193083877723
1.2584609896100056,9.57,2.5087859235779435,2.0,1.5,0.0017100949404675924,0.6259166956887782
1.264126727145683,4.52,1.864080130807681,1.0,1.199,0.0005909608073529443,0.12141229527750591
1.0296194171811581,13.75,2.6871669901857858,4.0,1.435,0.000878902053524976,0.31355675407887884
2.460443177609626,15.42,1.7404661748405046,2.0,0.309,-0.0004471336938568003,-0.17939859884443463
0.7747271675523681,7.33,1.9960599327407849,3.0,0.616,0.0010109816810467346,0.38461406848041946
2.4362414778067194,17.69,2.203869120054888,4.0,1.089,0.001103041569237675,0.3992502531923033
0.9001613499442714,11.54,2.4518667957098,2.0,0.674,0.0006781259368318082,0.2524863594776013
1.3164082336557241,7.58,2.454447442303292,1.0,0.673,0.0012380944111336789,0.4860617224430267
0.9001613499442714,1.89,1.7298840655099674,1.0,1.4,0.0010760079749688885,0.383814741494061
1.6253112615903906,1.67,1.6770965609079151,0.0,0.861,-0.0003749581609064155,-0.17402075398782604
2.341805806147327,10.13,1.7850704810772584,3.0,2.693,0.0021933786434617975,0.7276759144291732
1.2029723039923526,4.88,1.7595805708638197,0.0,1.02,0.00142601285312573,0.5215298190977197
1.247032293786383,3.21,1.5085119938441398,0.0,1.033,0.0006712443959279232,0.22870992008469812
2.7536607123542622,5.86,1.8825138324965192,2.0,1.294,0.0007586826732513677,0.24452292158305758
2.844327819394758,7.73,1.8594181177018698,1.0,0.946,0.00021072336126997323,0.013815045652307957
1.085189268335969,10.15,2.5201129055226197,2.0,1.328,0.0004748131586687311,0.0853023667233981
2.065596134857783,6.31,2.0360119837525,1.0,0.54,0.0005820529129889669,0.21683254411658417
1.7457155307266483,9.29,1.840549633397487,1.0,0.825,0.0005003735101944909,0.13675230860553958
1.9530276168241774,10.72,2.191653532286764,2.0,1.051,0.00029744515014764033,0.017297918000593843
0.019802627296179712,5.99,1.8946168546677629,2.0,0.509,0.000422571038457825,0.11818383789261246
1.0152306797290584,10.97,2.6304489550786583,1.0,0.671,0.0007769881473063062,0.27571280214607413
2.2321626286975,11.31,2.020222182019865,2.0,0.399,0.0007592040263867519,0.2970529502381223
